Bateria_Volts,Corriente_Panel_Solar,LgcTsol,Nivel_Agua_m,Precipitacion_mm,Precipitacion_24h_mm,Presion_Sensor_cm,Temperatura_Agua_C,Temperatura_Interna_C,Humedad_Interna_Porc,Año,Mes,Dia,Hora,Clasificacion_Clima_Cálido_y_Seco,Clasificacion_Clima_Desconocido,Clasificacion_Clima_Frío_y_Lluvioso,Clasificacion_Clima_Frío_y_Seco,Clasificacion_Clima_Templado_y_Lluvioso,Clasificacion_Clima_Templado_y_Seco
0.5853658536585366,0.003913894324853229,1.0,0.07755519821086673,0.027357107962872496,0.0,0.0,0.1780821917808219,0.4444444444444444,0.0,2007,12,31,12,0.0,1.0,0.0,0.0,0.0,0.0
0.5853658536585366,0.003913894324853229,1.0,0.06837697796106823,0.027357107962872496,0.0,0.0,0.1780821917808219,0.4444444444444444,0.0,2007,12,31,11,0.0,1.0,0.0,0.0,0.0,0.0
0.5792682926829268,0.0,1.0,0.06141829473077133,0.027357107962872496,0.0,0.0,0.09393346379647749,0.3968253968253968,0.8412698412698412,2007,12,31,10,0.0,0.0,1.0,0.0,0.0,0.0
0.5853658536585366,0.003913894324853229,1.0,0.05621377732350541,0.027357107962872496,0.0,0.0,0.1780821917808219,0.4444444444444444,0.0,2007,12,31,9,0.0,1.0,0.0,0.0,0.0,0.0
0.5792682926829268,0.0,1.0,0.047642631657532006,0.027357107962872496,0.0,0.0,0.09393346379647749,0.3968253968253968,0.8253968253968254,2007,12,31,8,0.0,0.0,1.0,0.0,0.0,0.0
0.5853658536585366,0.003913894324853229,1.0,0.04091643766584557,0.027357107962872496,0.0,0.0,0.1780821917808219,0.4444444444444444,0.0,2007,12,31,7,0.0,1.0,0.0,0.0,0.0,0.0
0.5792682926829268,0.0,1.0,0.03215834223180945,0.027357107962872496,0.0,0.0,0.09393346379647749,0.3968253968253968,0.746031746031746,2007,12,31,6,0.0,0.0,1.0,0.0,0.0,0.0
0.5853658536585366,0.0,1.0,0.02530793701801568,0.027357107962872496,0.0,0.0,0.09393346379647749,0.38095238095238093,0.23809523809523808,2007,12,31,5,0.0,0.0,1.0,0.0,0.0,0.0
0.5853658536585366,0.0,1.0,0.01656673190330828,0.027357107962872496,0.0,0.0,0.09393346379647749,0.38095238095238093,0.23809523809523808,2007,12,31,4,0.0,0.0,1.0,0.0,0.0,0.0
0.5853658536585366,0.0,1.0,0.006046245051437707,0.027357107962872496,0.0,0.0,0.09393346379647749,0.38095238095238093,0.9523809523809523,2007,12,31,3,0.0,0.0,1.0,0.0,0.0,0.0
0.5853658536585366,0.003913894324853229,1.0,0.0,0.027357107962872496,0.0,0.0,0.1780821917808219,0.4444444444444444,0.0,2007,12,31,2,0.0,1.0,0.0,0.0,0.0,0.0
0.5853658536585366,0.003913894324853229,1.0,0.0,0.027357107962872496,0.0,0.0,0.1780821917808219,0.4444444444444444,0.0,2007,12,31,1,0.0,1.0,0.0,0.0,0.0,0.0
0.5853658536585366,0.003913894324853229,1.0,0.0,0.027357107962872496,0.0,0.0,0.1780821917808219,0.4444444444444444,0.0,2007,12,31,0,0.0,1.0,0.0,0.0,0.0,0.0
0.5914634146341464,0.0019569471624266144,1.0,0.0,0.027357107962872496,0.0,0.0,0.09393346379647749,0.42857142857142855,0.30158730158730157,2007,12,30,23,0.0,0.0,1.0,0.0,0.0,0.0
0.5853658536585366,0.003913894324853229,1.0,0.0,0.027357107962872496,0.0,0.0,0.1780821917808219,0.4444444444444444,0.0,2007,12,30,22,0.0,1.0,0.0,0.0,0.0,0.0
0.6158536585365854,0.08806262230919765,0.0,0.0,0.026380068392769906,0.0,0.0,0.09393346379647749,0.5079365079365079,0.23809523809523808,2007,12,30,21,0.0,0.0,1.0,0.0,0.0,0.0
0.6097560975609756,0.08414872798434442,0.0,0.0,0.026380068392769906,0.0,0.0,0.09393346379647749,0.5079365079365079,0.09523809523809523,2007,12,30,20,0.0,0.0,1.0,0.0,0.0,0.0
0.5853658536585366,0.003913894324853229,1.0,0.0,0.024914509037616023,0.0,0.0,0.1780821917808219,0.4444444444444444,0.0,2007,12,30,19,0.0,1.0,0.0,0.0,0.0,0.0
0.6097560975609756,0.1095890410958904,0.0,0.0,0.024914509037616023,0.0,0.0,0.10176125244618395,0.5555555555555556,0.2857142857142857,2007,12,30,18,0.0,0.0,1.0,0.0,0.0,0.0
0.6097560975609756,0.09784735812133072,0.0,0.0,0.024914509037616023,0.0,0.0,0.15851272015655576,0.6031746031746031,0.47619047619047616,2007,12,30,17,0.0,0.0,1.0,0.0,0.0,0.0
0.6097560975609756,0.1095890410958904,0.0,0.0,0.024914509037616023,0.0,0.0,0.08023483365949118,0.5714285714285714,0.7936507936507936,2007,12,30,16,0.0,0.0,1.0,0.0,0.0,0.0
0.5853658536585366,0.003913894324853229,1.0,0.0,0.024914509037616023,0.0,0.0,0.1780821917808219,0.4444444444444444,0.0,2007,12,30,15,0.0,1.0,0.0,0.0,0.0,0.0
0.6036585365853658,0.09784735812133072,0.0,0.0,0.024914509037616023,0.0,0.0,0.2857142857142857,0.5238095238095237,0.015873015873015872,2007,12,30,14,0.0,0.0,1.0,0.0,0.0,0.0
0.5853658536585366,0.003913894324853229,1.0,0.0,0.024914509037616023,0.0,0.0,0.1780821917808219,0.4444444444444444,0.0,2007,12,30,13,0.0,1.0,0.0,0.0,0.0,0.0
0.5853658536585366,0.003913894324853229,1.0,0.0,0.024914509037616023,0.0,0.0,0.1780821917808219,0.4444444444444444,0.0,2007,12,30,12,0.0,1.0,0.0,0.0,0.0,0.0
0.5853658536585366,0.003913894324853229,1.0,0.0,0.024914509037616023,0.0,0.0,0.1780821917808219,0.4444444444444444,0.0,2007,12,30,11,0.0,1.0,0.0,0.0,0.0,0.0
0.5853658536585366,0.003913894324853229,1.0,0.0,0.024914509037616023,0.0,0.0,0.1780821917808219,0.4444444444444444,0.0,2007,12,30,10,0.0,1.0,0.0,0.0,0.0,0.0
0.5853658536585366,0.003913894324853229,1.0,0.0,0.024914509037616023,0.0,0.0,0.1780821917808219,0.4444444444444444,0.0,2007,12,30,9,0.0,1.0,0.0,0.0,0.0,0.0
0.5792682926829268,0.0,1.0,0.0,0.024914509037616023,0.003937007874015748,0.0,0.09393346379647749,0.42857142857142855,0.1746031746031746,2007,12,30,8,0.0,0.0,1.0,0.0,0.0,0.0
0.5853658536585366,0.003913894324853229,1.0,0.0,0.024914509037616023,0.0,0.0,0.1780821917808219,0.4444444444444444,0.0,2007,12,30,7,0.0,1.0,0.0,0.0,0.0,0.0
0.5792682926829268,0.0,1.0,0.0,0.024914509037616023,0.003937007874015748,0.0,0.09393346379647749,0.4126984126984127,0.31746031746031744,2007,12,30,6,0.0,0.0,1.0,0.0,0.0,0.0
0.5853658536585366,0.0,1.0,0.0,0.024914509037616023,0.003937007874015748,0.0,0.09393346379647749,0.4126984126984127,0.5238095238095237,2007,12,30,5,0.0,0.0,1.0,0.0,0.0,0.0
0.5853658536585366,0.0,1.0,0.0,0.024914509037616023,0.003937007874015748,0.0,0.09393346379647749,0.4126984126984127,0.5238095238095237,2007,12,30,4,0.0,0.0,1.0,0.0,0.0,0.0
0.5853658536585366,0.0,1.0,0.0,0.024914509037616023,0.003937007874015748,0.0,0.09393346379647749,0.42857142857142855,0.9523809523809523,2007,12,30,3,0.0,0.0,1.0,0.0,0.0,0.0
0.5853658536585366,0.0,1.0,0.0,0.024914509037616023,0.003937007874015748,0.0,0.09393346379647749,0.4603174603174603,0.2222222222222222,2007,12,30,2,0.0,0.0,1.0,0.0,0.0,0.0
0.5853658536585366,0.003913894324853229,1.0,0.0,0.024914509037616023,0.0,0.0,0.1780821917808219,0.4444444444444444,0.0,2007,12,30,1,0.0,1.0,0.0,0.0,0.0,0.0
0.5853658536585366,0.003913894324853229,1.0,0.0,0.024914509037616023,0.0,0.0,0.1780821917808219,0.4444444444444444,0.0,2007,12,30,0,0.0,1.0,0.0,0.0,0.0,0.0
0.5853658536585366,0.003913894324853229,1.0,0.0,0.024914509037616023,0.0,0.0,0.1780821917808219,0.4444444444444444,0.0,2007,12,29,23,0.0,1.0,0.0,0.0,0.0,0.0
0.6036585365853658,0.09001956947162426,0.0,0.0,0.024914509037616023,0.003937007874015748,0.0,0.1643835616438356,0.6349206349206349,0.7777777777777777,2007,12,29,22,0.0,0.0,1.0,0.0,0.0,0.0
0.6036585365853658,0.08414872798434442,0.0,0.0,0.024914509037616023,0.003937007874015748,0.0,0.16634050880626222,0.6507936507936507,0.6031746031746031,2007,12,29,21,0.0,0.0,1.0,0.0,0.0,0.0
0.5853658536585366,0.003913894324853229,1.0,0.0,0.024914509037616023,0.0,0.0,0.1780821917808219,0.4444444444444444,0.0,2007,12,29,20,0.0,1.0,0.0,0.0,0.0,0.0
0.5853658536585366,0.003913894324853229,1.0,0.0,0.024914509037616023,0.0,0.0,0.1780821917808219,0.4444444444444444,0.0,2007,12,29,19,0.0,1.0,0.0,0.0,0.0,0.0
0.6097560975609756,0.10567514677103718,0.0,0.0,0.024914509037616023,0.003937007874015748,0.0,0.23679060665362034,0.6031746031746031,0.49206349206349204,2007,12,29,18,0.0,0.0,1.0,0.0,0.0,0.0
0.6097560975609756,0.11154598825831702,0.0,0.0,0.024914509037616023,0.003937007874015748,0.0,0.2407045009784736,0.5873015873015872,0.9047619047619047,2007,12,29,17,0.0,0.0,1.0,0.0,0.0,0.0
0.5853658536585366,0.003913894324853229,1.0,0.0,0.024914509037616023,0.0,0.0,0.1780821917808219,0.4444444444444444,0.0,2007,12,29,16,0.0,1.0,0.0,0.0,0.0,0.0
0.6097560975609756,0.13111545988258316,0.0,0.0,0.024914509037616023,0.003937007874015748,0.0,0.2974559686888454,0.5396825396825397,0.5873015873015872,2007,12,29,15,0.0,0.0,0.0,0.0,1.0,0.0
0.5914634146341464,0.05870841487279843,0.0,0.0,0.024914509037616023,0.003937007874015748,0.0,0.34833659491193736,0.5555555555555556,0.873015873015873,2007,12,29,14,0.0,0.0,0.0,0.0,1.0,0.0
0.5914634146341464,0.06457925636007827,0.0,0.0,0.024914509037616023,0.003937007874015748,0.0,0.09393346379647749,0.5238095238095237,0.14285714285714285,2007,12,29,13,0.0,0.0,1.0,0.0,0.0,0.0
0.5853658536585366,0.003913894324853229,1.0,0.0,0.024914509037616023,0.0,0.0,0.1780821917808219,0.4444444444444444,0.0,2007,12,29,12,0.0,1.0,0.0,0.0,0.0,0.0
0.5853658536585366,0.003913894324853229,1.0,0.0,0.024914509037616023,0.0,0.0,0.1780821917808219,0.4444444444444444,0.0,2007,12,29,11,0.0,1.0,0.0,0.0,0.0,0.0
0.5792682926829268,0.0,1.0,0.0,0.024914509037616023,0.0,0.0,0.09393346379647749,0.3968253968253968,0.42857142857142855,2007,12,29,10,0.0,0.0,1.0,0.0,0.0,0.0
0.5792682926829268,0.0,1.0,0.0,0.024914509037616023,0.0,0.0,0.09393346379647749,0.3968253968253968,0.42857142857142855,2007,12,29,9,0.0,0.0,1.0,0.0,0.0,0.0
0.5853658536585366,0.003913894324853229,1.0,0.0,0.024914509037616023,0.0,0.0,0.1780821917808219,0.4444444444444444,0.0,2007,12,29,8,0.0,1.0,0.0,0.0,0.0,0.0
0.5853658536585366,0.003913894324853229,1.0,0.0,0.024914509037616023,0.0,0.0,0.1780821917808219,0.4444444444444444,0.0,2007,12,29,7,0.0,1.0,0.0,0.0,0.0,0.0
0.5792682926829268,0.0,1.0,0.0,0.024914509037616023,0.0,0.0,0.09393346379647749,0.3968253968253968,0.9841269841269841,2007,12,29,6,0.0,0.0,1.0,0.0,0.0,0.0
0.5853658536585366,0.003913894324853229,1.0,0.0,0.024914509037616023,0.0,0.0,0.1780821917808219,0.4444444444444444,0.0,2007,12,29,5,0.0,1.0,0.0,0.0,0.0,0.0
0.5853658536585366,0.0,1.0,0.0,0.024914509037616023,0.0,0.0,0.09393346379647749,0.4126984126984127,0.4603174603174603,2007,12,29,4,0.0,0.0,1.0,0.0,0.0,0.0
0.5853658536585366,0.0,1.0,0.0,0.024914509037616023,0.0,0.0,0.09393346379647749,0.42857142857142855,0.6984126984126984,2007,12,29,3,0.0,0.0,1.0,0.0,0.0,0.0
0.5853658536585366,0.0,1.0,0.0,0.024914509037616023,0.0,0.0,0.09393346379647749,0.42857142857142855,0.6984126984126984,2007,12,29,2,0.0,0.0,1.0,0.0,0.0,0.0
0.5853658536585366,0.0,1.0,0.0,0.024914509037616023,0.0,0.0,0.09393346379647749,0.42857142857142855,0.06349206349206349,2007,12,29,1,0.0,0.0,1.0,0.0,0.0,0.0
0.5853658536585366,0.003913894324853229,1.0,0.0,0.024914509037616023,0.0,0.0,0.1780821917808219,0.4444444444444444,0.0,2007,12,29,0,0.0,1.0,0.0,0.0,0.0,0.0
0.5914634146341464,0.0,1.0,0.0,0.024914509037616023,0.0,0.0,0.09393346379647749,0.47619047619047616,0.20634920634920634,2007,12,28,23,0.0,0.0,1.0,0.0,0.0,0.0
0.5975609756097562,0.009784735812133072,0.0,0.0,0.024914509037616023,0.0,0.0,0.7945205479452054,0.5238095238095237,0.5238095238095237,2007,12,28,22,0.0,0.0,0.0,0.0,0.0,0.0
0.6097560975609756,0.09784735812133072,0.0,0.0,0.024425989252564728,0.0,0.0,0.46183953033268105,0.5873015873015872,0.5714285714285714,2007,12,28,21,0.0,0.0,0.0,0.0,1.0,0.0
0.5853658536585366,0.003913894324853229,1.0,0.0,0.024425989252564728,0.0,0.0,0.1780821917808219,0.4444444444444444,0.0,2007,12,28,20,0.0,1.0,0.0,0.0,0.0,0.0
0.6097560975609756,0.11154598825831702,0.0,0.0,0.024425989252564728,0.0,0.0,0.44814090019569464,0.5714285714285714,0.8095238095238095,2007,12,28,19,0.0,0.0,0.0,0.0,1.0,0.0
0.6097560975609756,0.10567514677103718,0.0,0.0,0.024425989252564728,0.0,0.0,0.0410958904109589,0.5396825396825397,0.42857142857142855,2007,12,28,18,0.0,0.0,1.0,0.0,0.0,0.0
0.6097560975609756,0.10567514677103718,0.0,0.0,0.024425989252564728,0.0,0.0,0.0410958904109589,0.5396825396825397,0.42857142857142855,2007,12,28,17,0.0,0.0,1.0,0.0,0.0,0.0
0.6158536585365854,0.12720156555772993,0.0,0.0,0.024425989252564728,0.0,0.0,0.12524461839530332,0.5079365079365079,0.9523809523809523,2007,12,28,16,0.0,0.0,1.0,0.0,0.0,0.0
0.5853658536585366,0.003913894324853229,1.0,0.0,0.024425989252564728,0.0,0.0,0.1780821917808219,0.4444444444444444,0.0,2007,12,28,15,0.0,1.0,0.0,0.0,0.0,0.0
0.5853658536585366,0.003913894324853229,1.0,0.0,0.024425989252564728,0.0,0.0,0.1780821917808219,0.4444444444444444,0.0,2007,12,28,14,0.0,1.0,0.0,0.0,0.0,0.0
0.5975609756097562,0.09197651663405088,0.0,0.0,0.024425989252564728,0.0,0.0,0.09393346379647749,0.47619047619047616,0.8253968253968254,2007,12,28,13,0.0,0.0,1.0,0.0,0.0,0.0
0.5853658536585366,0.046966731898238745,0.0,0.0,0.024425989252564728,0.0,0.0,0.09393346379647749,0.4444444444444444,0.6825396825396826,2007,12,28,12,0.0,0.0,1.0,0.0,0.0,0.0
0.5853658536585366,0.003913894324853229,1.0,0.0,0.024425989252564728,0.0,0.0,0.1780821917808219,0.4444444444444444,0.0,2007,12,28,11,0.0,1.0,0.0,0.0,0.0,0.0
0.5792682926829268,0.0,1.0,0.0,0.024425989252564728,0.0,0.0,0.09393346379647749,0.42857142857142855,0.09523809523809523,2007,12,28,10,0.0,0.0,1.0,0.0,0.0,0.0
0.5792682926829268,0.0,1.0,0.0,0.024425989252564728,0.0,0.0,0.09393346379647749,0.42857142857142855,0.9365079365079365,2007,12,28,9,0.0,0.0,1.0,0.0,0.0,0.0
0.5853658536585366,0.003913894324853229,1.0,0.0,0.024425989252564728,0.0,0.0,0.1780821917808219,0.4444444444444444,0.0,2007,12,28,8,0.0,1.0,0.0,0.0,0.0,0.0
0.5792682926829268,0.0,1.0,0.0,0.024425989252564728,0.0,0.0,0.09393346379647749,0.42857142857142855,0.6349206349206349,2007,12,28,7,0.0,0.0,1.0,0.0,0.0,0.0
0.5853658536585366,0.003913894324853229,1.0,0.0,0.024425989252564728,0.0,0.0,0.1780821917808219,0.4444444444444444,0.0,2007,12,28,6,0.0,1.0,0.0,0.0,0.0,0.0
0.5853658536585366,0.0,1.0,0.0,0.024425989252564728,0.0,0.0,0.09393346379647749,0.4444444444444444,0.25396825396825395,2007,12,28,5,0.0,0.0,1.0,0.0,0.0,0.0
0.5853658536585366,0.003913894324853229,1.0,0.0,0.024425989252564728,0.0,0.0,0.1780821917808219,0.4444444444444444,0.0,2007,12,28,4,0.0,1.0,0.0,0.0,0.0,0.0
0.5853658536585366,0.0,1.0,0.0,0.024425989252564728,0.0,0.0,0.09393346379647749,0.4444444444444444,0.5873015873015872,2007,12,28,3,0.0,0.0,1.0,0.0,0.0,0.0
0.5853658536585366,0.0,1.0,0.0,0.024425989252564728,0.0,0.0,0.09393346379647749,0.4444444444444444,0.9841269841269841,2007,12,28,2,0.0,0.0,1.0,0.0,0.0,0.0
0.5853658536585366,0.0,1.0,0.0,0.024425989252564728,0.0,0.0,0.09393346379647749,0.4603174603174603,0.25396825396825395,2007,12,28,1,0.0,0.0,1.0,0.0,0.0,0.0
0.5914634146341464,0.0,1.0,0.0,0.024425989252564728,0.0,0.0,0.09393346379647749,0.47619047619047616,0.12698412698412698,2007,12,28,0,0.0,0.0,1.0,0.0,0.0,0.0
0.5853658536585366,0.003913894324853229,1.0,0.0,0.024425989252564728,0.0,0.0,0.1780821917808219,0.4444444444444444,0.0,2007,12,27,23,0.0,1.0,0.0,0.0,0.0,0.0
0.6097560975609756,0.10371819960861056,0.0,0.0,0.024425989252564728,0.0,0.0,0.2837573385518591,0.5873015873015872,0.06349206349206349,2007,12,27,22,0.0,0.0,1.0,0.0,0.0,0.0
0.5853658536585366,0.003913894324853229,1.0,0.0,0.024425989252564728,0.0,0.0,0.1780821917808219,0.4444444444444444,0.0,2007,12,27,21,0.0,1.0,0.0,0.0,0.0,0.0
0.6097560975609756,0.07827788649706457,0.0,0.0,0.024425989252564728,0.0,0.0,0.2583170254403131,0.6190476190476191,0.49206349206349204,2007,12,27,20,0.0,0.0,1.0,0.0,0.0,0.0
0.5853658536585366,0.003913894324853229,1.0,0.0,0.024425989252564728,0.0,0.0,0.1780821917808219,0.4444444444444444,0.0,2007,12,27,19,0.0,1.0,0.0,0.0,0.0,0.0
0.6097560975609756,0.07827788649706457,0.0,0.0,0.024425989252564728,0.0,0.0,0.1722113502935421,0.5555555555555556,0.6507936507936507,2007,12,27,18,0.0,0.0,1.0,0.0,0.0,0.0
0.5853658536585366,0.003913894324853229,1.0,0.0,0.024425989252564728,0.0,0.0,0.1780821917808219,0.4444444444444444,0.0,2007,12,27,17,0.0,1.0,0.0,0.0,0.0,0.0
0.5853658536585366,0.003913894324853229,1.0,0.0,0.024425989252564728,0.0,0.0,0.1780821917808219,0.4444444444444444,0.0,2007,12,27,16,0.0,1.0,0.0,0.0,0.0,0.0
0.5853658536585366,0.003913894324853229,1.0,0.0,0.024425989252564728,0.0,0.0,0.1780821917808219,0.4444444444444444,0.0,2007,12,27,15,0.0,1.0,0.0,0.0,0.0,0.0
0.6097560975609756,0.17221135029354206,0.0,0.0,0.024425989252564728,0.0,0.0,0.09393346379647749,0.49206349206349204,0.07936507936507936,2007,12,27,14,0.0,0.0,1.0,0.0,0.0,0.0
0.6097560975609756,0.17221135029354206,0.0,0.0,0.024425989252564728,0.0,0.0,0.09393346379647749,0.49206349206349204,0.07936507936507936,2007,12,27,13,0.0,0.0,1.0,0.0,0.0,0.0
0.5853658536585366,0.003913894324853229,1.0,0.0,0.024425989252564728,0.0,0.0,0.1780821917808219,0.4444444444444444,0.0,2007,12,27,12,0.0,1.0,0.0,0.0,0.0,0.0
0.5792682926829268,0.015655577299412915,0.0,0.0,0.024425989252564728,0.015748031496062992,0.0,0.09393346379647749,0.4126984126984127,0.9047619047619047,2007,12,27,11,0.0,0.0,1.0,0.0,0.0,0.0
0.5853658536585366,0.003913894324853229,1.0,0.0,0.024425989252564728,0.0,0.0,0.1780821917808219,0.4444444444444444,0.0,2007,12,27,10,0.0,1.0,0.0,0.0,0.0,0.0
0.5853658536585366,0.003913894324853229,1.0,0.0,0.024425989252564728,0.0,0.0,0.1780821917808219,0.4444444444444444,0.0,2007,12,27,9,0.0,1.0,0.0,0.0,0.0,0.0
0.5792682926829268,0.0,1.0,0.0,0.024425989252564728,0.015748031496062992,0.0,0.09393346379647749,0.4126984126984127,0.8888888888888888,2007,12,27,8,0.0,0.0,1.0,0.0,0.0,0.0
0.5853658536585366,0.003913894324853229,1.0,0.0,0.024425989252564728,0.0,0.0,0.1780821917808219,0.4444444444444444,0.0,2007,12,27,7,0.0,1.0,0.0,0.0,0.0,0.0
0.5792682926829268,0.0,1.0,0.0,0.024425989252564728,0.015748031496062992,0.0,0.09393346379647749,0.3968253968253968,0.5238095238095237,2007,12,27,6,0.0,0.0,1.0,0.0,0.0,0.0
0.5853658536585366,0.0,1.0,0.0,0.024425989252564728,0.015748031496062992,0.0,0.09393346379647749,0.3968253968253968,0.38095238095238093,2007,12,27,5,0.0,0.0,1.0,0.0,0.0,0.0
0.5853658536585366,0.0,1.0,0.0,0.024425989252564728,0.015748031496062992,0.0,0.09393346379647749,0.4126984126984127,0.19047619047619047,2007,12,27,4,0.0,0.0,1.0,0.0,0.0,0.0
0.5853658536585366,0.0,1.0,0.0,0.024425989252564728,0.015748031496062992,0.0,0.09393346379647749,0.4126984126984127,0.6190476190476191,2007,12,27,3,0.0,0.0,1.0,0.0,0.0,0.0
0.5853658536585366,0.0,1.0,0.0,0.024425989252564728,0.015748031496062992,0.0,0.09393346379647749,0.4126984126984127,0.6190476190476191,2007,12,27,2,0.0,0.0,1.0,0.0,0.0,0.0
0.5853658536585366,0.0,1.0,0.0,0.024425989252564728,0.015748031496062992,0.0,0.09393346379647749,0.4444444444444444,0.7301587301587301,2007,12,27,1,0.0,0.0,1.0,0.0,0.0,0.0
0.5853658536585366,0.003913894324853229,1.0,0.0,0.024425989252564728,0.0,0.0,0.1780821917808219,0.4444444444444444,0.0,2007,12,27,0,0.0,1.0,0.0,0.0,0.0,0.0
0.5853658536585366,0.003913894324853229,1.0,0.0,0.024425989252564728,0.0,0.0,0.1780821917808219,0.4444444444444444,0.0,2007,12,26,23,0.0,1.0,0.0,0.0,0.0,0.0
0.5853658536585366,0.003913894324853229,1.0,0.0,0.024425989252564728,0.0,0.0,0.1780821917808219,0.4444444444444444,0.0,2007,12,26,22,0.0,1.0,0.0,0.0,0.0,0.0
0.6158536585365854,0.08610567514677103,0.0,0.0,0.024425989252564728,0.015748031496062992,0.0,0.09393346379647749,0.5079365079365079,0.5555555555555556,2007,12,26,21,0.0,0.0,1.0,0.0,0.0,0.0
0.5853658536585366,0.003913894324853229,1.0,0.0,0.024425989252564728,0.0,0.0,0.1780821917808219,0.4444444444444444,0.0,2007,12,26,20,0.0,1.0,0.0,0.0,0.0,0.0
0.6036585365853658,0.0821917808219178,0.0,0.0,0.024425989252564728,0.015748031496062992,0.0,0.3953033268101761,0.5079365079365079,0.9682539682539681,2007,12,26,19,0.0,0.0,0.0,0.0,1.0,0.0
0.6097560975609756,0.15459882583170254,0.0,0.0,0.024425989252564728,0.015748031496062992,0.0,0.19960861056751464,0.5714285714285714,0.4126984126984127,2007,12,26,18,0.0,0.0,1.0,0.0,0.0,0.0
0.6097560975609756,0.11545988258317025,0.0,0.0,0.024425989252564728,0.015748031496062992,0.0,0.26614481409001955,0.5714285714285714,0.06349206349206349,2007,12,26,17,0.0,0.0,1.0,0.0,0.0,0.0
0.5853658536585366,0.003913894324853229,1.0,0.0,0.024425989252564728,0.0,0.0,0.1780821917808219,0.4444444444444444,0.0,2007,12,26,16,0.0,1.0,0.0,0.0,0.0,0.0
0.6097560975609756,0.12524461839530332,0.0,0.0,0.024425989252564728,0.015748031496062992,0.0,0.7299412915851271,0.5396825396825397,0.3492063492063492,2007,12,26,15,0.0,0.0,0.0,0.0,0.0,0.0
0.6097560975609756,0.14677103718199608,0.0,0.0,0.024425989252564728,0.015748031496062992,0.0,0.09393346379647749,0.49206349206349204,0.9523809523809523,2007,12,26,14,0.0,0.0,1.0,0.0,0.0,0.0
0.5853658536585366,0.003913894324853229,1.0,0.0,0.024425989252564728,0.0,0.0,0.1780821917808219,0.4444444444444444,0.0,2007,12,26,13,0.0,1.0,0.0,0.0,0.0,0.0
0.5853658536585366,0.003913894324853229,1.0,0.0,0.024425989252564728,0.0,0.0,0.1780821917808219,0.4444444444444444,0.0,2007,12,26,12,0.0,1.0,0.0,0.0,0.0,0.0
0.5853658536585366,0.003913894324853229,1.0,0.0,0.024425989252564728,0.0,0.0,0.1780821917808219,0.4444444444444444,0.0,2007,12,26,11,0.0,1.0,0.0,0.0,0.0,0.0
